time,deviceName,location,object_hAcc,object_sat
2023-07-01 17:50:13.334376256+00:00,A0117,43.2522473::-7.3394409,5,9
2023-07-01 18:05:46.370073354+00:00,A0117,43.2525469::-7.3398073,4,9
2023-07-01 18:34:50.359135462+00:00,A0117,43.2518068::-7.3385616,4,9
2023-07-01 18:56:44.487699895+00:00,A0117,43.2517776::-7.3384461,6,9
2023-07-01 19:21:19.622492701+00:00,A0117,43.2520375::-7.3389963,12,8
2023-07-01 19:36:47.349581763+00:00,A0117,43.2522794::-7.3394303,10,10
2023-07-01 20:11:56.886953294+00:00,A0117,43.2516904::-7.3383297,4,7
2023-07-02 04:49:12.238998499+00:00,A0117,43.2518096::-7.3385063,3,8
2023-07-02 06:53:56.481632525+00:00,A0117,43.2511364::-7.3384242,2,9
2023-07-02 09:39:45.021039524+00:00,A0117,43.2511794::-7.3385309,6,5
2023-07-02 10:02:07.528016656+00:00,A0117,43.2511025::-7.3385879,18,5
2023-07-02 10:15:29.959422628+00:00,A0117,43.2511588::-7.3386466,12,10
2023-07-02 10:23:44.429696025+00:00,A0117,43.2513156::-7.3385963,21,8
2023-07-02 10:37:50.640124860+00:00,A0117,43.2528189::-7.3438579,18,8
2023-07-02 10:46:03.955038565+00:00,A0117,43.2556208::-7.3447847,18,8
2023-07-02 10:54:20.957163174+00:00,A0117,43.255446::-7.3447362,20,8
2023-07-02 11:09:21.983816057+00:00,A0117,43.255875::-7.3449384,30,8
2023-07-02 11:24:59.121479434+00:00,A0117,43.2555987::-7.3449108,5,12
2023-07-02 11:40:13.921346093+00:00,A0117,43.2560687::-7.3447765,5,11
2023-07-02 11:50:18.250700041+00:00,A0117,43.2557932::-7.3447867,8,11
2023-07-02 11:58:18.351045293+00:00,A0117,43.2560423::-7.3450216,7,11
2023-07-02 12:13:48.469762410+00:00,A0117,43.2559895::-7.3450725,7,9
2023-07-02 12:29:05.480940165+00:00,A0117,43.2560814::-7.3448333,4,10
2023-07-02 12:44:25.957362734+00:00,A0117,43.2558999::-7.3449882,5,10
2023-07-02 12:59:51.311912772+00:00,A0117,43.2557435::-7.3450438,4,9
2023-07-02 13:15:28.051136075+00:00,A0117,43.2560707::-7.3449263,3,13
2023-07-02 13:30:41.519548681+00:00,A0117,43.2560618::-7.3449495,5,13
2023-07-02 13:46:00.003653810+00:00,A0117,43.2558771::-7.3447795,7,11
2023-07-02 14:01:18.036190795+00:00,A0117,43.2556152::-7.3448519,6,9
2023-07-02 14:16:41.957791958+00:00,A0117,43.2556833::-7.344943,7,9
2023-07-02 14:32:00.527881558+00:00,A0117,43.2555627::-7.3447475,6,8
2023-07-02 14:47:42.060993358+00:00,A0117,43.2556795::-7.3444344,3,8
2023-07-02 15:10:58.199495713+00:00,A0117,43.2560362::-7.3447826,4,10
2023-07-02 16:16:52.514698618+00:00,A0117,43.2561406::-7.3448233,5,8
2023-07-02 16:39:38.035552948+00:00,A0117,43.2556837::-7.3444655,5,8
2023-07-02 16:47:36.060978390+00:00,A0117,43.2556345::-7.3446858,5,9
2023-07-02 17:08:34.984582286+00:00,A0117,43.2535576::-7.3442129,5,9
2023-07-02 17:17:03.206816068+00:00,A0117,43.2527801::-7.3444958,6,9
2023-07-02 17:27:02.627568316+00:00,A0117,43.2534728::-7.3406473,4,10
2023-07-02 17:33:15.063205610+00:00,A0117,43.2519719::-7.3382206,7,11
2023-07-02 17:43:34.943985240+00:00,A0117,43.2511526::-7.3382823,6,9
2023-07-02 19:25:33.843997695+00:00,A0117,43.2535661::-7.3444145,4,7
2023-07-02 19:40:28.703179750+00:00,A0117,43.2556685::-7.3453668,3,8
2023-07-02 19:55:35.064586656+00:00,A0117,43.2557887::-7.3450845,6,8
2023-07-02 20:11:11.471395513+00:00,A0117,43.2555394::-7.3452762,3,8
2023-07-02 20:26:35.958338644+00:00,A0117,43.2556589::-7.3453676,4,9
2023-07-02 20:42:03.061432643+00:00,A0117,43.2560336::-7.3452531,3,10
2023-07-02 20:57:23.171133579+00:00,A0117,43.2559902::-7.3452513,4,10
2023-07-03 00:07:30.216079422+00:00,A0117,43.2556625::-7.3449979,2,10
2023-07-03 00:22:44.039044443+00:00,A0117,43.2555316::-7.3450647,3,10
2023-07-03 07:15:26.323464078+00:00,A0117,43.251136::-7.3383822,5,6
2023-07-03 07:33:04.996467318+00:00,A0117,43.2511175::-7.3384567,6,8
2023-07-03 09:42:52.766208820+00:00,A0117,43.2537343::-7.3450032,76,4
2023-07-03 09:53:23.505994348+00:00,A0117,43.2560629::-7.3449043,3,8
2023-07-03 10:03:57.139337981+00:00,A0117,43.255637::-7.3455344,3,11
2023-07-03 10:18:57.003897699+00:00,A0117,43.255619::-7.3458237,4,11
2023-07-03 10:34:28.555906079+00:00,A0117,43.2555778::-7.3454185,5,11
2023-07-03 10:49:47.207333071+00:00,A0117,43.2556304::-7.3454192,6,11
2023-07-03 11:05:00.319243067+00:00,A0117,43.2558425::-7.3457052,5,11
2023-07-03 11:20:14.034828164+00:00,A0117,43.2558878::-7.3457396,5,10
2023-07-03 11:35:29.553954059+00:00,A0117,43.2557236::-7.3459366,7,9
2023-07-03 11:50:45.435557271+00:00,A0117,43.2557534::-7.3458947,6,9
2023-07-03 12:06:29.429764436+00:00,A0117,43.2559226::-7.3456396,3,9
2023-07-03 12:21:46.337780047+00:00,A0117,43.2555031::-7.3454348,4,10
2023-07-03 12:37:04.403965008+00:00,A0117,43.2553868::-7.3455143,4,10
2023-07-03 12:52:21.610264743+00:00,A0117,43.2558275::-7.3459413,5,8
2023-07-03 13:07:59.350268433+00:00,A0117,43.255697::-7.3458585,3,11
2023-07-03 13:23:17.674319315+00:00,A0117,43.2558166::-7.3458568,5,12
2023-07-03 13:38:33.742237897+00:00,A0117,43.2558155::-7.3458823,5,11
2023-07-03 14:15:44.489279477+00:00,A0117,43.2558823::-7.3454078,8,10
2023-07-03 15:13:04.356912937+00:00,A0117,43.255846::-7.3454556,6,8
2023-07-03 15:36:20.559765531+00:00,A0117,43.2555622::-7.3451227,2,10
2023-07-03 15:51:36.426476411+00:00,A0117,43.2559312::-7.344646,4,8
2023-07-03 16:07:41.387470837+00:00,A0117,43.2555466::-7.3447576,3,8
2023-07-03 16:23:00.434751482+00:00,A0117,43.2555208::-7.3458417,4,8
2023-07-03 16:44:42.538148744+00:00,A0117,43.2549375::-7.3439452,4,8
2023-07-03 16:59:58.571368670+00:00,A0117,43.2529298::-7.3438141,4,8
2023-07-03 17:25:23.415267763+00:00,A0117,43.2512722::-7.3383927,5,8
2023-07-03 17:33:24.725381365+00:00,A0117,43.2511684::-7.3383008,7,8
2023-07-03 19:28:29.441438642+00:00,A0117,43.2560878::-7.3446276,6,9
2023-07-03 19:36:52.506312888+00:00,A0117,43.2566135::-7.3449289,7,9
2023-07-03 19:52:10.382102222+00:00,A0117,43.2563754::-7.3449558,12,9
2023-07-03 20:07:27.410364651+00:00,A0117,43.2561238::-7.3445891,10,8
2023-07-03 20:43:20.349418995+00:00,A0117,43.256521::-7.3448266,4,8
2023-07-03 20:51:13.306793348+00:00,A0117,43.256545::-7.345039,9,8
2023-07-03 21:07:00.345952991+00:00,A0117,43.2564229::-7.3448236,5,8
2023-07-03 21:34:20.474398926+00:00,A0117,43.2563022::-7.3447585,2,9
2023-07-03 21:49:36.510650656+00:00,A0117,43.2562315::-7.3446097,4,9
2023-07-03 23:42:32.738385284+00:00,A0117,43.2562755::-7.3446297,2,11
2023-07-04 05:01:07.112216649+00:00,A0117,43.2561854::-7.3446863,3,8
2023-07-04 06:45:59.479082264+00:00,A0117,43.253066::-7.3450132,1,8
2023-07-04 06:51:28.090105817+00:00,A0117,43.2526632::-7.3446993,3,8
2023-07-04 07:06:53.078291334+00:00,A0117,43.2514576::-7.3379036,4,8
2023-07-04 07:15:36.990507453+00:00,A0117,43.2511818::-7.3383957,5,10
2023-07-04 07:51:28.140611247+00:00,A0117,43.2512622::-7.338447,5,9
2023-07-04 08:50:43.321343460+00:00,A0117,43.2512549::-7.3385665,2,8
2023-07-04 09:28:00.011156058+00:00,A0117,43.2529199::-7.3401286,6,8
2023-07-04 09:39:12.051483145+00:00,A0117,43.2529549::-7.3451402,3,5
2023-07-04 09:53:29.486760327+00:00,A0117,43.2561575::-7.3452151,2,9
2023-07-04 10:09:21.332849203+00:00,A0117,43.2565041::-7.3452974,3,8
2023-07-04 10:24:44.661361144+00:00,A0117,43.2562281::-7.3452292,3,8
2023-07-04 10:47:31.933578298+00:00,A0117,43.2561219::-7.3450715,4,8
2023-07-04 11:03:11.545995320+00:00,A0117,43.2564606::-7.3451249,2,9
2023-07-04 11:18:30.638216361+00:00,A0117,43.2562164::-7.3451517,8,9
2023-07-04 11:33:44.053483121+00:00,A0117,43.2561486::-7.345005,7,9
2023-07-04 12:02:34.087748784+00:00,A0117,43.2561417::-7.344736,7,8
2023-07-04 12:06:20.995552559+00:00,A0117,43.2563278::-7.345297,6,9
2023-07-04 12:14:28.637657060+00:00,A0117,43.2564839::-7.3451523,13,8
2023-07-04 12:29:47.590485900+00:00,A0117,43.2564204::-7.3447986,8,9
2023-07-04 12:45:11.052263509+00:00,A0117,43.256335::-7.3450643,8,9
2023-07-04 13:00:32.992777260+00:00,A0117,43.2561892::-7.3451246,8,10
2023-07-04 13:15:49.044230569+00:00,A0117,43.2564483::-7.3449788,11,10
2023-07-04 13:31:12.087600876+00:00,A0117,43.2564275::-7.3448134,7,8
2023-07-04 13:46:26.450472437+00:00,A0117,43.2564629::-7.3451051,5,8
2023-07-04 14:02:25.542700795+00:00,A0117,43.2561901::-7.3451484,2,12
2023-07-04 14:17:41.972361993+00:00,A0117,43.2563985::-7.344744,4,11
2023-07-04 14:32:56.542486308+00:00,A0117,43.2560677::-7.345094,4,12
2023-07-04 16:16:42.101111607+00:00,A0117,43.2560904::-7.3450236,3,10
2023-07-04 16:43:47.854182781+00:00,A0117,43.2529472::-7.3450444,5,9
2023-07-04 16:54:35.368655629+00:00,A0117,43.2533131::-7.3430535,4,7
2023-07-04 17:04:01.471690720+00:00,A0117,43.2513925::-7.3382589,3,9
2023-07-04 17:12:30.994688291+00:00,A0117,43.2512295::-7.3386721,6,9
2023-07-04 20:20:11.591343729+00:00,A0117,43.2560811::-7.3452183,3,12
2023-07-04 20:28:25.504237504+00:00,A0117,43.255985::-7.3455831,3,12
2023-07-04 20:51:32.416999718+00:00,A0117,43.2559541::-7.3457127,2,13
2023-07-04 21:01:38.515530992+00:00,A0117,43.2561398::-7.3456469,4,13
2023-07-04 21:16:52.504041420+00:00,A0117,43.2560516::-7.3453241,2,13
2023-07-04 21:32:12.531698098+00:00,A0117,43.2562115::-7.3454193,2,12
2023-07-04 21:49:22.323434875+00:00,A0117,43.2554643::-7.3456776,4,12
2023-07-04 22:08:10.914406824+00:00,A0117,43.2553703::-7.345961,2,12
2023-07-04 22:23:26.700573279+00:00,A0117,43.255081::-7.3462876,3,12
2023-07-04 22:38:45.413648178+00:00,A0117,43.2551496::-7.3462757,2,11
2023-07-04 22:54:05.896157035+00:00,A0117,43.2553331::-7.3463151,3,8
2023-07-04 23:10:00.540457886+00:00,A0117,43.2555936::-7.3467044,3,8
2023-07-04 23:25:15.639019840+00:00,A0117,43.255566::-7.3467463,2,8
2023-07-04 23:40:58.509667828+00:00,A0117,43.2554844::-7.3466176,2,10
2023-07-05 01:03:11.381920792+00:00,A0117,43.2554897::-7.3464438,1,9
2023-07-05 01:18:27.742520705+00:00,A0117,43.2553026::-7.3462735,2,9
2023-07-05 01:41:41.509280701+00:00,A0117,43.2550793::-7.3459676,4,8
2023-07-05 05:03:26.434370084+00:00,A0117,43.2549543::-7.3457934,3,9
2023-07-05 05:26:19.976307889+00:00,A0117,43.2552272::-7.3457069,3,10
2023-07-05 05:41:40.448173379+00:00,A0117,43.2551582::-7.3458439,4,10
2023-07-05 06:57:03.398321998+00:00,A0117,43.2534781::-7.3426395,5,9
2023-07-05 07:07:54.437405170+00:00,A0117,43.2514506::-7.3384526,3,10
2023-07-05 07:15:06.552347926+00:00,A0117,43.2511983::-7.3384686,4,10
2023-07-05 09:16:30.478335647+00:00,A0117,43.2512711::-7.3384886,2,9
2023-07-05 10:09:28.355327455+00:00,A0117,43.2522352::-7.3390088,3,7
2023-07-05 10:19:26.426254247+00:00,A0117,43.2533318::-7.3411095,3,7
2023-07-05 10:29:58.532534501+00:00,A0117,43.2552381::-7.3440763,4,10
2023-07-05 10:41:24.843468524+00:00,A0117,43.2551876::-7.3464221,3,10
2023-07-05 10:56:43.505865654+00:00,A0117,43.2549544::-7.3462929,3,9
2023-07-05 11:12:10.416950513+00:00,A0117,43.2552697::-7.3463051,3,8
2023-07-05 11:27:41.738716565+00:00,A0117,43.2553686::-7.3459397,3,9
2023-07-05 11:52:30.523923459+00:00,A0117,43.2552853::-7.3457283,4,9
2023-07-05 12:05:29.531157476+00:00,A0117,43.2550784::-7.3456201,3,8
2023-07-05 12:17:42.399093433+00:00,A0117,43.2548645::-7.3460161,6,8
2023-07-05 12:44:11.541176427+00:00,A0117,43.2549914::-7.3458834,5,10
2023-07-05 13:06:55.440301953+00:00,A0117,43.2548967::-7.3457357,5,10
2023-07-05 13:14:40.539551819+00:00,A0117,43.2548202::-7.3456676,6,10
2023-07-05 14:22:11.678840461+00:00,A0117,43.2553948::-7.3460287,5,10
2023-07-05 14:29:55.750160519+00:00,A0117,43.2549469::-7.3461437,4,10
2023-07-05 16:44:03.937553487+00:00,A0117,43.2533125::-7.3445236,4,8
2023-07-05 17:08:58.297676692+00:00,A0117,43.2512328::-7.3385927,2,11
2023-07-05 19:22:29.493003247+00:00,A0117,43.2513115::-7.3385601,3,8
2023-07-05 19:38:59.652150676+00:00,A0117,43.2513108::-7.3385652,3,8
2023-07-05 19:47:16.540435010+00:00,A0117,43.2512835::-7.3385798,4,8
2023-07-05 20:21:10.772597253+00:00,A0117,43.2512297::-7.338582,5,5
2023-07-05 23:05:15.673845788+00:00,A0117,43.2512244::-7.3384682,6,6
2023-07-05 23:25:29.514494757+00:00,A0117,43.2512154::-7.3384552,2,8
2023-07-06 01:10:41.817925165+00:00,A0117,43.2512916::-7.3385394,1,9
2023-07-06 01:46:06.469506880+00:00,A0117,43.2512514::-7.3385164,3,9
2023-07-06 07:28:36.604535830+00:00,A0117,43.2511728::-7.3384916,1,13
2023-07-06 09:18:37.754908905+00:00,A0117,43.2532233::-7.3428757,5,8
2023-07-06 09:27:41.334000383+00:00,A0117,43.2547553::-7.3439538,3,7
2023-07-06 09:43:21.629294986+00:00,A0117,43.2555336::-7.3466082,3,9
2023-07-06 09:58:39.448561598+00:00,A0117,43.255484::-7.3467049,4,8
2023-07-06 10:22:13.652979600+00:00,A0117,43.2555625::-7.3461871,3,10
2023-07-06 10:37:44.473918413+00:00,A0117,43.2553684::-7.3464697,5,10
2023-07-06 10:52:45.359632034+00:00,A0117,43.2552479::-7.3462859,5,10
2023-07-06 11:08:16.461287639+00:00,A0117,43.2551874::-7.3462256,4,10
2023-07-06 11:23:31.467092877+00:00,A0117,43.2552506::-7.3463454,4,10
2023-07-06 11:38:48.500811371+00:00,A0117,43.2550296::-7.3463203,4,10
2023-07-06 11:54:07.454693616+00:00,A0117,43.2548534::-7.3460945,4,10
2023-07-06 12:09:41.588002196+00:00,A0117,43.2556237::-7.3460129,3,13
2023-07-06 12:25:01.961357308+00:00,A0117,43.2553406::-7.3460657,4,13
2023-07-06 12:59:01.491320241+00:00,A0117,43.2555257::-7.3459969,5,12
2023-07-06 13:22:42.949040094+00:00,A0117,43.2550497::-7.3462425,5,10
2023-07-06 13:45:21.433063756+00:00,A0117,43.2555136::-7.3459012,5,10
2023-07-06 15:01:05.652436815+00:00,A0117,43.2548159::-7.3456462,4,9
2023-07-06 15:37:47.759263512+00:00,A0117,43.2549369::-7.3454997,3,9
2023-07-06 15:52:48.549943578+00:00,A0117,43.2549267::-7.3455034,6,9
2023-07-06 17:25:54.822819026+00:00,A0117,43.2534151::-7.3407822,6,6
2023-07-06 17:34:51.411281217+00:00,A0117,43.2511442::-7.3382534,6,8
2023-07-06 17:49:32.586974298+00:00,A0117,43.2511526::-7.3383328,5,9
2023-07-06 19:33:41.538161473+00:00,A0117,43.2511904::-7.3386053,2,9
2023-07-06 19:42:35.491077220+00:00,A0117,43.2511853::-7.3386149,4,9
2023-07-06 20:05:12.385666677+00:00,A0117,43.2512546::-7.3385057,2,9
2023-07-06 23:20:48.200662731+00:00,A0117,43.2512576::-7.338561,3,5
2023-07-07 00:26:39.527061443+00:00,A0117,43.2512643::-7.3385893,3,8
2023-07-07 00:47:59.556044215+00:00,A0117,43.2511698::-7.3384273,4,8
2023-07-07 09:01:14.097554799+00:00,A0117,43.2514611::-7.350284,3,6
2023-07-07 09:14:06.607892366+00:00,A0117,43.2513276::-7.3468128,3,6
2023-07-07 10:00:45.339323940+00:00,A0117,43.2531725::-7.3430155,7,8
2023-07-07 10:09:11.438069487+00:00,A0117,43.2552362::-7.344185,7,8
2023-07-07 10:30:56.412472876+00:00,A0117,43.2558307::-7.3467631,9,9
2023-07-07 10:46:04.381093421+00:00,A0117,43.2556236::-7.3467249,7,9
2023-07-07 11:01:21.616947456+00:00,A0117,43.2555154::-7.3466225,4,9
2023-07-07 11:16:43.389585530+00:00,A0117,43.2556174::-7.3465734,5,8
2023-07-07 11:32:29.479279491+00:00,A0117,43.2557942::-7.3463791,3,9
2023-07-07 11:47:46.732986120+00:00,A0117,43.2556259::-7.3462141,10,9
2023-07-07 12:03:28.568844406+00:00,A0117,43.255579::-7.3464092,2,10
2023-07-07 12:24:29.417431234+00:00,A0117,43.2550786::-7.3458528,6,9
2023-07-07 12:32:42.371662717+00:00,A0117,43.2559292::-7.3461459,5,9
2023-07-07 12:47:56.398643616+00:00,A0117,43.2555086::-7.3467441,6,9
2023-07-07 13:03:14.864498755+00:00,A0117,43.2556936::-7.3465274,5,9
2023-07-07 13:19:57.605092909+00:00,A0117,43.2556079::-7.3464587,6,8
2023-07-07 14:00:43.365449915+00:00,A0117,43.2553897::-7.3464434,7,9
2023-07-07 14:15:58.472628731+00:00,A0117,43.2556208::-7.3466922,14,9
2023-07-07 15:15:26.543780965+00:00,A0117,43.2553671::-7.3464727,11,9
2023-07-07 15:30:42.543970221+00:00,A0117,43.2552807::-7.3466333,20,9
2023-07-07 15:46:12.525167389+00:00,A0117,43.255635::-7.3468206,7,10
2023-07-07 17:32:13.648722994+00:00,A0117,43.2533249::-7.3455272,79,3
2023-07-07 17:53:40.865334716+00:00,A0117,43.2516399::-7.3396744,15,3
2023-07-07 18:00:51.567110098+00:00,A0117,43.2512499::-7.3384882,3,8
2023-07-07 20:18:32.638471273+00:00,A0117,43.2512735::-7.3385457,3,6
2023-07-07 20:29:53.947470454+00:00,A0117,43.2512591::-7.338536,3,6
2023-07-07 20:59:25.911471793+00:00,A0117,43.2512599::-7.3384157,2,8
2023-07-07 21:57:21.480650922+00:00,A0117,43.2512349::-7.3386283,2,9
2023-07-07 23:22:32.056105802+00:00,A0117,43.2512902::-7.3385846,8,5
2023-07-08 00:03:18.504819015+00:00,A0117,43.2513522::-7.3383862,5,8
2023-07-08 09:06:59.660049249+00:00,A0117,43.2513181::-7.3385424,3,6
2023-07-08 09:19:46.566018078+00:00,A0117,43.2512836::-7.3385417,3,7
2023-07-08 09:39:41.748241433+00:00,A0117,43.2512768::-7.3385191,3,8
2023-07-08 09:59:35.485366448+00:00,A0117,43.2514451::-7.3384991,3,10
2023-07-08 10:14:37.488100043+00:00,A0117,43.2527433::-7.344328,6,9
2023-07-08 10:30:42.538711045+00:00,A0117,43.255559::-7.3442502,9,8
2023-07-08 14:03:58.361219879+00:00,A0117,43.2559789::-7.346178,8,9
2023-07-08 14:19:20.589276526+00:00,A0117,43.2558718::-7.3469667,5,10
2023-07-08 15:56:20.417174626+00:00,A0117,43.2558452::-7.3461643,6,9
2023-07-08 16:11:42.463863691+00:00,A0117,43.2556559::-7.3468297,19,8
2023-07-08 16:27:03.715326327+00:00,A0117,43.2559495::-7.3470365,7,9
2023-07-08 16:57:55.390131006+00:00,A0117,43.2557392::-7.3468015,3,11
2023-07-08 17:13:10.515109910+00:00,A0117,43.2555581::-7.3461571,4,11
2023-07-08 17:25:31.474312917+00:00,A0117,43.2548664::-7.3438599,7,10
2023-07-08 17:36:01.510879750+00:00,A0117,43.2526718::-7.3452575,4,9
2023-07-08 18:02:38.576626328+00:00,A0117,43.2512646::-7.338509,5,8
2023-07-08 20:07:11.379445383+00:00,A0117,43.2511515::-7.3386657,4,7
2023-07-08 20:19:43.487957336+00:00,A0117,43.2512689::-7.338545,9,9
2023-07-08 23:45:29.518510183+00:00,A0117,43.251291::-7.3385473,2,8
2023-07-09 07:06:19.348270398+00:00,A0117,43.2512167::-7.3385883,2,8
2023-07-09 10:01:07.347485214+00:00,A0117,43.2516535::-7.3377345,5,9
2023-07-09 10:16:10.784088863+00:00,A0117,43.2514666::-7.3374423,5,10
2023-07-09 10:31:26.616424254+00:00,A0117,43.2514192::-7.3375442,4,10
2023-07-09 10:54:10.478349632+00:00,A0117,43.2513407::-7.3378133,6,10
2023-07-09 11:01:57.528155637+00:00,A0117,43.2514944::-7.3374074,7,10
2023-07-09 11:17:20.395524755+00:00,A0117,43.2515072::-7.3371626,5,9
2023-07-09 11:40:07.518435604+00:00,A0117,43.2514301::-7.3371577,5,9
2023-07-09 11:47:54.411219671+00:00,A0117,43.2513583::-7.3376639,4,9
2023-07-09 12:03:12.576845290+00:00,A0117,43.251525::-7.3374251,4,8
2023-07-09 12:34:16.488632436+00:00,A0117,43.2515486::-7.3373279,6,8
2023-07-09 12:49:32.786267576+00:00,A0117,43.2515174::-7.3373559,7,8
2023-07-09 13:05:20.497803092+00:00,A0117,43.2513524::-7.3377608,4,8
2023-07-09 13:26:39.561627453+00:00,A0117,43.2511922::-7.3374601,10,8
2023-07-09 14:12:41.507293759+00:00,A0117,43.2518234::-7.337414,5,9
2023-07-09 14:28:03.518024427+00:00,A0117,43.2516052::-7.3373828,4,14
2023-07-09 14:50:59.348382116+00:00,A0117,43.2513078::-7.3374598,5,13
2023-07-09 15:43:11.979635733+00:00,A0117,43.2518601::-7.3374463,5,10
2023-07-09 15:58:27.418479210+00:00,A0117,43.2516967::-7.3375108,7,9
2023-07-09 16:40:28.559296800+00:00,A0117,43.2516541::-7.3372338,3,9
2023-07-09 16:48:19.590717528+00:00,A0117,43.2515786::-7.3374713,5,9
2023-07-09 17:03:36.627585464+00:00,A0117,43.2513732::-7.3376001,7,8
2023-07-09 19:19:59.587239440+00:00,A0117,43.2516297::-7.3373256,3,13
2023-07-09 19:35:16.520048577+00:00,A0117,43.2517082::-7.3373096,4,13
2023-07-09 19:50:32.568466153+00:00,A0117,43.2514854::-7.3368976,8,10
2023-07-09 20:05:49.451897449+00:00,A0117,43.2515677::-7.3373688,4,11
2023-07-09 20:21:04.386031729+00:00,A0117,43.2516028::-7.33732,4,11
2023-07-09 20:36:21.758772170+00:00,A0117,43.2515365::-7.3374484,3,11
2023-07-09 23:58:11.549599860+00:00,A0117,43.2511839::-7.3375083,2,10
2023-07-10 06:46:13.688590727+00:00,A0117,43.2511955::-7.3383609,221,3
2023-07-10 07:49:20.491079458+00:00,A0117,43.2512167::-7.338519,3,8
2023-07-10 08:43:41.543415484+00:00,A0117,43.251246::-7.338516,5,8
2023-07-10 08:51:42.632210461+00:00,A0117,43.2512108::-7.3386733,7,8
2023-07-10 09:13:21.460514059+00:00,A0117,43.2512235::-7.3385845,5,8
2023-07-10 09:37:58.404258865+00:00,A0117,43.2512909::-7.3385374,2,9
2023-07-10 09:53:17.538354687+00:00,A0117,43.2512965::-7.3385549,4,9
2023-07-10 10:04:14.345055682+00:00,A0117,43.2512311::-7.3386238,4,8
2023-07-10 10:12:37.424977217+00:00,A0117,43.2513001::-7.3389086,5,8
2023-07-10 10:33:17.486003046+00:00,A0117,43.2520304::-7.3373357,4,9
2023-07-10 10:48:21.420190262+00:00,A0117,43.2520714::-7.3375331,10,8
2023-07-10 11:19:48.514765116+00:00,A0117,43.2519258::-7.3375493,4,8
2023-07-10 11:41:11.792003530+00:00,A0117,43.2518893::-7.3378583,8,8
2023-07-10 12:08:41.637960362+00:00,A0117,43.2520612::-7.3383374,4,11
2023-07-10 12:21:29.491472978+00:00,A0117,43.252014::-7.3382901,8,11
2023-07-10 12:36:28.385613161+00:00,A0117,43.2519076::-7.3384192,8,11
2023-07-10 13:09:21.958151826+00:00,A0117,43.2515552::-7.3383739,15,10
2023-07-10 14:05:41.888497768+00:00,A0117,43.2521111::-7.337513,8,9
2023-07-10 14:13:28.525423268+00:00,A0117,43.2519::-7.3369559,14,9
2023-07-10 14:28:46.760911245+00:00,A0117,43.2519619::-7.3374686,12,9
2023-07-10 16:13:05.571008708+00:00,A0117,43.2521838::-7.3373169,4,9
2023-07-10 16:28:30.019015108+00:00,A0117,43.2523761::-7.3371029,7,8
2023-07-10 16:56:30.938184435+00:00,A0117,43.2517061::-7.3376223,6,8
2023-07-10 18:15:29.493721765+00:00,A0117,43.2512112::-7.3383258,4,6
2023-07-10 19:02:28.670650983+00:00,A0117,43.2512192::-7.3386645,2,10
2023-07-10 19:10:44.547408610+00:00,A0117,43.2512479::-7.3385698,4,10
2023-07-10 19:18:55.519842867+00:00,A0117,43.2512352::-7.3386099,4,11
2023-07-10 19:34:00.696600740+00:00,A0117,43.2512113::-7.3386634,3,9
2023-07-10 19:59:53.411477558+00:00,A0117,43.2511956::-7.3386029,6,8
2023-07-10 20:08:23.628418075+00:00,A0117,43.2512788::-7.3384476,5,8
2023-07-10 20:25:18.346212538+00:00,A0117,43.2512368::-7.3385647,4,7
2023-07-10 21:24:23.679384801+00:00,A0117,43.2511961::-7.3386371,4,8
2023-07-10 21:35:21.588042966+00:00,A0117,43.2512916::-7.3385977,6,8
2023-07-10 21:55:13.340228846+00:00,A0117,43.2512823::-7.338556,3,9
2023-07-10 22:12:42.407478972+00:00,A0117,43.2512418::-7.3386229,3,9
2023-07-11 08:01:10.630213698+00:00,A0117,43.2511611::-7.3383712,2,6
2023-07-11 09:37:06.187064948+00:00,A0117,43.253144::-7.3448918,3,6
2023-07-11 09:45:41.547042952+00:00,A0117,43.25621::-7.34705,3,8
2023-07-11 09:54:57.620313657+00:00,A0117,43.2561864::-7.3471312,3,8
2023-07-11 10:10:55.403574959+00:00,A0117,43.2560797::-7.3470619,3,8
2023-07-11 10:26:12.431291711+00:00,A0117,43.2562284::-7.3463564,6,8
2023-07-11 10:41:51.457525071+00:00,A0117,43.2560893::-7.3465195,4,10
2023-07-11 10:57:07.623821516+00:00,A0117,43.2561241::-7.3463424,3,9
2023-07-11 11:12:24.496675913+00:00,A0117,43.2563421::-7.3465422,6,8
2023-07-11 11:27:47.948579798+00:00,A0117,43.2562576::-7.3465736,4,8
2023-07-11 11:48:58.339150492+00:00,A0117,43.2562255::-7.3466292,3,9
2023-07-11 12:04:41.468193560+00:00,A0117,43.256115::-7.3466255,3,8
2023-07-11 12:20:12.501384274+00:00,A0117,43.2562322::-7.3469617,3,8
2023-07-11 12:35:39.429329250+00:00,A0117,43.2563388::-7.3467108,3,8
2023-07-11 12:54:52.514592682+00:00,A0117,43.2561491::-7.3466659,3,10
2023-07-11 13:11:54.559876584+00:00,A0117,43.2562871::-7.3467458,3,10
2023-07-11 13:27:16.388815494+00:00,A0117,43.256391::-7.3465079,5,9
2023-07-11 13:43:13.009488892+00:00,A0117,43.2561246::-7.3463959,3,8
2023-07-11 13:59:27.499124321+00:00,A0117,43.2562703::-7.3467047,2,9
2023-07-11 14:14:48.426141828+00:00,A0117,43.2560616::-7.3468102,5,8
2023-07-11 14:38:31.649479557+00:00,A0117,43.2562053::-7.3465726,3,8
