time,deviceName,object_hAcc,object_sat,latitud,longitud,geometry
2023-04-20 06:35:45.574985190+00:00,A0013,12,5,43.2510791,-7.338469,POINT (-7.338469 43.2510791)
2023-04-20 06:57:55.075616210+00:00,A0013,6,6,43.2511827,-7.3385733,POINT (-7.3385733 43.2511827)
2023-04-20 07:21:05.574299112+00:00,A0013,11,8,43.2513336,-7.3385944,POINT (-7.3385944 43.2513336)
2023-04-20 09:18:50.824294631+00:00,A0013,7,8,43.2513839,-7.336364,POINT (-7.336364 43.2513839)
2023-04-20 09:34:23.325211296+00:00,A0013,6,7,43.2514176,-7.3362283,POINT (-7.3362283 43.2514176)
2023-04-20 09:49:59.824418526+00:00,A0013,4,8,43.2514083,-7.3366771,POINT (-7.3366771 43.2514083)
2023-04-20 10:05:53.574333160+00:00,A0013,10,7,43.2513323,-7.3363714,POINT (-7.3363714 43.2513323)
2023-04-20 10:22:36.574524080+00:00,A0013,8,8,43.251673,-7.3365574,POINT (-7.3365574 43.251673)
2023-04-20 10:42:05.574339326+00:00,A0013,8,8,43.2515505,-7.3364626,POINT (-7.3364626 43.2515505)
2023-04-20 11:04:58.103728800+00:00,A0013,21,8,43.25162,-7.3366898,POINT (-7.3366898 43.25162)
2023-04-20 11:12:45.075300972+00:00,A0013,10,8,43.2516919,-7.3370278,POINT (-7.3370278 43.2516919)
2023-04-20 11:53:54.574314741+00:00,A0013,17,8,43.2516406,-7.3368108,POINT (-7.3368108 43.2516406)
2023-04-20 12:12:53.574305007+00:00,A0013,9,7,43.251533,-7.3364629,POINT (-7.3364629 43.251533)
2023-04-20 12:30:14.324405931+00:00,A0013,7,7,43.2514046,-7.3363584,POINT (-7.3363584 43.2514046)
2023-04-20 12:46:14.574797857+00:00,A0013,6,6,43.2516148,-7.3365344,POINT (-7.3365344 43.2516148)
2023-04-20 13:26:36.574238596+00:00,A0013,5,7,43.2513233,-7.3367178,POINT (-7.3367178 43.2513233)
2023-04-20 13:35:35.574449640+00:00,A0013,5,8,43.2511994,-7.3367953,POINT (-7.3367953 43.2511994)
2023-04-20 14:10:01.350192341+00:00,A0013,10,8,43.2510833,-7.3367654,POINT (-7.3367654 43.2510833)
2023-04-20 14:42:11.574257119+00:00,A0013,15,8,43.2513253,-7.3370621,POINT (-7.3370621 43.2513253)
2023-04-20 14:55:43.824410584+00:00,A0013,9,7,43.2516328,-7.3369224,POINT (-7.3369224 43.2516328)
2023-04-20 15:27:37.074579132+00:00,A0013,5,7,43.2514016,-7.336551,POINT (-7.336551 43.2514016)
2023-04-20 15:43:15.575195870+00:00,A0013,6,7,43.2515522,-7.3367861,POINT (-7.3367861 43.2515522)
2023-04-20 15:58:53.574490078+00:00,A0013,10,9,43.2516678,-7.3366846,POINT (-7.3366846 43.2516678)
2023-04-20 16:43:40.356507205+00:00,A0013,7,7,43.2513505,-7.3367619,POINT (-7.3367619 43.2513505)
2023-04-20 16:53:06.606358094+00:00,A0013,6,8,43.2511303,-7.3364828,POINT (-7.3364828 43.2511303)
2023-04-20 17:10:13.856312426+00:00,A0013,5,7,43.2513634,-7.3364668,POINT (-7.3364668 43.2513634)
2023-04-20 17:18:33.606417294+00:00,A0013,5,8,43.2515359,-7.3370132,POINT (-7.3370132 43.2515359)
2023-04-20 17:26:35.606743040+00:00,A0013,8,8,43.2512736,-7.3363508,POINT (-7.3363508 43.2512736)
2023-04-20 17:43:58.606240395+00:00,A0013,4,7,43.2512064,-7.3385434,POINT (-7.3385434 43.2512064)
2023-04-20 19:27:15.606350331+00:00,A0013,5,7,43.2513214,-7.3370349,POINT (-7.3370349 43.2513214)
2023-04-20 19:37:01.356498009+00:00,A0013,5,7,43.2516947,-7.3363666,POINT (-7.3363666 43.2516947)
2023-04-20 19:52:23.378220570+00:00,A0013,3,9,43.2518734,-7.3365363,POINT (-7.3365363 43.2518734)
2023-04-20 20:07:34.607003340+00:00,A0013,9,8,43.2516059,-7.3360571,POINT (-7.3360571 43.2516059)
2023-04-20 20:23:03.106825468+00:00,A0013,6,8,43.2518225,-7.3363459,POINT (-7.3363459 43.2518225)
2023-04-20 20:38:41.356405486+00:00,A0013,3,8,43.2516797,-7.3363748,POINT (-7.3363748 43.2516797)
2023-04-20 21:01:43.873596340+00:00,A0013,7,8,43.2519116,-7.3368774,POINT (-7.3368774 43.2519116)
2023-04-20 22:20:53.606735769+00:00,A0013,4,6,43.2516901,-7.336789,POINT (-7.336789 43.2516901)
2023-04-20 23:04:30.368298104+00:00,A0013,5,8,43.251901,-7.3366116,POINT (-7.3366116 43.251901)
2023-04-21 06:40:41.607195245+00:00,A0013,30,5,43.2511281,-7.3384793,POINT (-7.3384793 43.2511281)
2023-04-21 07:20:29.606802028+00:00,A0013,12,7,43.2508671,-7.3388249,POINT (-7.3388249 43.2508671)
2023-04-21 07:39:37.865160331+00:00,A0013,3,7,43.251088,-7.3383858,POINT (-7.3383858 43.251088)
2023-04-21 07:41:05.106811277+00:00,A0013,4,8,43.2511185,-7.3383419,POINT (-7.3383419 43.2511185)
2023-04-21 07:41:49.356466059+00:00,A0013,9,7,43.2511603,-7.338407,POINT (-7.338407 43.2511603)
2023-04-21 07:42:32.856914056+00:00,A0013,10,7,43.2510554,-7.3382292,POINT (-7.3382292 43.2510554)
2023-04-21 07:47:32.857194574+00:00,A0013,12,7,43.2510482,-7.3383631,POINT (-7.3383631 43.2510482)
2023-04-21 07:54:14.871927409+00:00,A0013,11,7,43.2511014,-7.3385096,POINT (-7.3385096 43.2511014)
2023-04-21 07:56:35.108396247+00:00,A0013,6,8,43.2511001,-7.3385307,POINT (-7.3385307 43.2511001)
2023-04-21 08:07:15.877270891+00:00,A0013,10,8,43.2512279,-7.3386069,POINT (-7.3386069 43.2512279)
2023-04-21 08:44:08.107302640+00:00,A0013,15,8,43.2510734,-7.3384964,POINT (-7.3384964 43.2510734)
2023-04-21 08:46:20.356784177+00:00,A0013,14,8,43.2511236,-7.338606,POINT (-7.338606 43.2511236)
2023-04-21 08:46:34.856744885+00:00,A0013,10,8,43.2510285,-7.338503,POINT (-7.338503 43.2510285)
2023-04-21 09:48:54.107360503+00:00,A0013,18,6,43.2526313,-7.3445379,POINT (-7.3445379 43.2526313)
2023-04-21 10:05:00.106507652+00:00,A0013,36,7,43.2549333,-7.3436493,POINT (-7.3436493 43.2549333)
2023-04-21 10:20:38.856401113+00:00,A0013,33,7,43.2548653,-7.3436039,POINT (-7.3436039 43.2548653)
2023-04-21 10:53:50.107085733+00:00,A0013,11,8,43.2546598,-7.3441356,POINT (-7.3441356 43.2546598)
2023-04-21 11:09:10.107514909+00:00,A0013,12,8,43.2544695,-7.3440607,POINT (-7.3440607 43.2544695)
2023-04-21 12:07:30.856351814+00:00,A0013,6,7,43.2548145,-7.3446117,POINT (-7.3446117 43.2548145)
2023-04-21 12:58:44.106910929+00:00,A0013,12,8,43.2549332,-7.3440466,POINT (-7.3440466 43.2549332)
2023-04-21 13:14:21.856304651+00:00,A0013,7,7,43.2546972,-7.3438533,POINT (-7.3438533 43.2546972)
2023-04-21 13:43:50.109032043+00:00,A0013,17,6,43.2546322,-7.3439287,POINT (-7.3439287 43.2546322)
2023-04-21 15:22:09.856843909+00:00,A0013,17,8,43.2547008,-7.3444893,POINT (-7.3444893 43.2547008)
2023-04-21 16:40:22.857193990+00:00,A0013,5,7,43.2545515,-7.3442321,POINT (-7.3442321 43.2545515)
2023-04-21 16:56:01.107922053+00:00,A0013,4,7,43.2545607,-7.3441283,POINT (-7.3441283 43.2545607)
2023-04-21 17:14:25.356499685+00:00,A0013,5,7,43.2519891,-7.3382959,POINT (-7.3382959 43.2519891)
2023-04-21 17:25:36.356835928+00:00,A0013,8,7,43.2511984,-7.3384703,POINT (-7.3384703 43.2511984)
2023-04-21 19:06:46.856872140+00:00,A0013,43,3,43.2534332,-7.3435733,POINT (-7.3435733 43.2534332)
2023-04-21 19:16:13.370652884+00:00,A0013,8,10,43.2545772,-7.3443023,POINT (-7.3443023 43.2545772)
2023-04-21 19:24:21.106770767+00:00,A0013,11,10,43.2548703,-7.344576,POINT (-7.344576 43.2548703)
2023-04-21 20:05:05.856757320+00:00,A0013,6,7,43.2549697,-7.3441492,POINT (-7.3441492 43.2549697)
2023-04-21 20:21:17.356682781+00:00,A0013,12,6,43.2551183,-7.344044,POINT (-7.344044 43.2551183)
2023-04-21 21:35:35.106491275+00:00,A0013,3,9,43.2545696,-7.3443876,POINT (-7.3443876 43.2545696)
2023-04-21 23:34:23.857801892+00:00,A0013,2,7,43.2548146,-7.3444006,POINT (-7.3444006 43.2548146)
2023-04-22 01:54:52.356450352+00:00,A0013,9,7,43.2546758,-7.3442342,POINT (-7.3442342 43.2546758)
2023-04-22 02:10:45.357677195+00:00,A0013,4,7,43.2545746,-7.3440272,POINT (-7.3440272 43.2545746)
2023-04-22 02:26:53.606290548+00:00,A0013,5,9,43.2546497,-7.3441866,POINT (-7.3441866 43.2546497)
2023-04-22 06:58:05.606238539+00:00,A0013,19,6,43.2518077,-7.3381538,POINT (-7.3381538 43.2518077)
2023-04-22 07:06:48.356748851+00:00,A0013,5,8,43.2511178,-7.338506,POINT (-7.338506 43.2511178)
2023-04-22 10:05:52.606399973+00:00,A0013,17,5,43.2527824,-7.3440248,POINT (-7.3440248 43.2527824)
2023-04-22 10:14:50.385118739+00:00,A0013,3,7,43.2551908,-7.3446298,POINT (-7.3446298 43.2551908)
2023-04-22 10:23:16.356565626+00:00,A0013,3,7,43.255105,-7.3445287,POINT (-7.3445287 43.255105)
2023-04-22 10:38:36.606241154+00:00,A0013,6,8,43.2550931,-7.3445739,POINT (-7.3445739 43.2550931)
2023-04-22 10:54:06.856283936+00:00,A0013,10,9,43.25532,-7.3443409,POINT (-7.3443409 43.25532)
2023-04-22 11:09:19.877951109+00:00,A0013,9,9,43.2551599,-7.3440736,POINT (-7.3440736 43.2551599)
2023-04-22 11:24:37.858375648+00:00,A0013,9,8,43.2550075,-7.3439374,POINT (-7.3439374 43.2550075)
2023-04-22 11:42:25.106786397+00:00,A0013,14,8,43.2553517,-7.3443748,POINT (-7.3443748 43.2553517)
2023-04-22 11:57:26.856393326+00:00,A0013,12,8,43.2549007,-7.3438274,POINT (-7.3438274 43.2549007)
2023-04-22 12:27:22.119878308+00:00,A0013,8,8,43.2552364,-7.3443637,POINT (-7.3443637 43.2552364)
2023-04-22 12:42:20.882410123+00:00,A0013,18,8,43.2550996,-7.34407,POINT (-7.34407 43.2550996)
2023-04-22 12:58:22.107364564+00:00,A0013,6,7,43.2548491,-7.3441603,POINT (-7.3441603 43.2548491)
2023-04-22 13:14:13.857765281+00:00,A0013,5,7,43.2547589,-7.344105,POINT (-7.344105 43.2547589)
2023-04-22 15:53:50.856746661+00:00,A0013,133,4,43.2543903,-7.3439497,POINT (-7.3439497 43.2543903)
2023-04-22 16:09:52.356554992+00:00,A0013,7,7,43.2548188,-7.3441735,POINT (-7.3441735 43.2548188)
2023-04-22 16:26:10.107535070+00:00,A0013,7,6,43.2549401,-7.344518,POINT (-7.344518 43.2549401)
2023-04-22 16:46:15.106365344+00:00,A0013,8,7,43.2552267,-7.3443841,POINT (-7.3443841 43.2552267)
2023-04-22 17:17:39.856309226+00:00,A0013,6,7,43.2551518,-7.3438985,POINT (-7.3438985 43.2551518)
2023-04-22 17:33:06.107072392+00:00,A0013,8,8,43.254427,-7.344219,POINT (-7.344219 43.254427)
2023-04-22 17:59:18.107000233+00:00,A0013,12,8,43.2556704,-7.3445399,POINT (-7.3445399 43.2556704)
2023-04-22 18:14:53.107482516+00:00,A0013,5,11,43.2554375,-7.3445778,POINT (-7.3445778 43.2554375)
2023-04-22 18:30:03.856317416+00:00,A0013,10,11,43.2555806,-7.344326,POINT (-7.344326 43.2555806)
2023-04-22 18:45:31.858331985+00:00,A0013,13,9,43.2553622,-7.3444619,POINT (-7.3444619 43.2553622)
2023-04-22 19:28:58.356984258+00:00,A0013,13,8,43.2555028,-7.3440057,POINT (-7.3440057 43.2555028)
2023-04-22 21:22:01.857619454+00:00,A0013,5,6,43.255337,-7.3443964,POINT (-7.3443964 43.255337)
2023-04-22 21:37:34.856367241+00:00,A0013,6,9,43.2556103,-7.3446109,POINT (-7.3446109 43.2556103)
2023-04-23 01:01:37.606307164+00:00,A0013,6,5,43.2552517,-7.3441634,POINT (-7.3441634 43.2552517)
2023-04-23 01:16:59.106759337+00:00,A0013,8,9,43.2549032,-7.3439943,POINT (-7.3439943 43.2549032)
2023-04-23 04:10:14.606313672+00:00,A0013,5,7,43.2547817,-7.3443775,POINT (-7.3443775 43.2547817)
2023-04-23 06:51:47.872501786+00:00,A0013,7,5,43.2534765,-7.3414732,POINT (-7.3414732 43.2534765)
2023-04-23 07:07:36.606291984+00:00,A0013,3,7,43.2512403,-7.3381745,POINT (-7.3381745 43.2512403)
2023-04-23 07:15:59.606448437+00:00,A0013,8,7,43.2511526,-7.3385161,POINT (-7.3385161 43.2511526)
2023-04-23 07:31:24.107806548+00:00,A0013,6,7,43.2510748,-7.3386062,POINT (-7.3386062 43.2510748)
2023-04-23 08:03:12.856911317+00:00,A0013,5,6,43.2511864,-7.3382116,POINT (-7.3382116 43.2511864)
2023-04-23 10:16:35.856490940+00:00,A0013,11,7,43.2522042,-7.3371115,POINT (-7.3371115 43.2522042)
2023-04-23 10:32:04.856382162+00:00,A0013,9,7,43.2525282,-7.3370178,POINT (-7.3370178 43.2525282)
2023-04-23 10:55:06.356547313+00:00,A0013,10,8,43.2521641,-7.3361238,POINT (-7.3361238 43.2521641)
2023-04-23 11:03:22.873078697+00:00,A0013,6,9,43.2519228,-7.3363114,POINT (-7.3363114 43.2519228)
2023-04-23 11:18:33.856356690+00:00,A0013,11,8,43.2519735,-7.3364398,POINT (-7.3364398 43.2519735)
2023-04-23 11:33:56.856356663+00:00,A0013,9,9,43.2524391,-7.3377009,POINT (-7.3377009 43.2524391)
2023-04-23 11:49:21.107021448+00:00,A0013,13,9,43.2524187,-7.3370056,POINT (-7.3370056 43.2524187)
2023-04-23 12:04:47.356748702+00:00,A0013,9,9,43.2522903,-7.3364333,POINT (-7.3364333 43.2522903)
2023-04-23 12:20:06.856351507+00:00,A0013,11,8,43.2521966,-7.3361553,POINT (-7.3361553 43.2521966)
2023-04-23 12:47:50.108596197+00:00,A0013,5,8,43.2519546,-7.3362794,POINT (-7.3362794 43.2519546)
2023-04-23 15:18:05.872614807+00:00,A0013,8,6,43.2528672,-7.3369908,POINT (-7.3369908 43.2528672)
2023-04-23 15:26:37.106727037+00:00,A0013,9,7,43.2524585,-7.336953,POINT (-7.336953 43.2524585)
2023-04-23 15:42:15.856373901+00:00,A0013,5,7,43.2522014,-7.3365892,POINT (-7.3365892 43.2522014)
2023-04-23 16:23:10.856390200+00:00,A0013,4,7,43.252699,-7.3371606,POINT (-7.3371606 43.252699)
2023-04-23 18:10:50.856299337+00:00,A0013,14,6,43.2525064,-7.3372232,POINT (-7.3372232 43.2525064)
2023-04-23 18:26:31.106328451+00:00,A0013,5,7,43.2522973,-7.3364449,POINT (-7.3364449 43.2522973)
2023-04-23 18:46:19.107299815+00:00,A0013,5,7,43.2521763,-7.3365597,POINT (-7.3365597 43.2521763)
2023-04-23 20:15:39.856395993+00:00,A0013,4,7,43.25254,-7.337366,POINT (-7.337366 43.25254)
2023-04-23 20:36:21.107696491+00:00,A0013,3,7,43.2519599,-7.3363594,POINT (-7.3363594 43.2519599)
2023-04-23 21:24:22.106449121+00:00,A0013,4,7,43.252218,-7.3369597,POINT (-7.3369597 43.252218)
2023-04-23 21:32:42.107448411+00:00,A0013,4,7,43.2521294,-7.3369594,POINT (-7.3369594 43.2521294)
2023-04-24 03:07:23.617010840+00:00,A0013,13,5,43.2522795,-7.336722,POINT (-7.336722 43.2522795)
2023-04-24 06:09:48.356548391+00:00,A0013,6,6,43.2521057,-7.3360348,POINT (-7.3360348 43.2521057)
2023-04-24 09:35:05.130871275+00:00,A0013,8,7,43.25488,-7.3449502,POINT (-7.3449502 43.25488)
2023-04-24 09:50:41.381166124+00:00,A0013,5,8,43.2548126,-7.3449222,POINT (-7.3449222 43.2548126)
2023-04-24 10:06:05.106525612+00:00,A0013,9,8,43.2548571,-7.3448421,POINT (-7.3448421 43.2548571)
2023-04-24 10:21:29.106512671+00:00,A0013,5,8,43.2548247,-7.3450353,POINT (-7.3450353 43.2548247)
2023-04-24 10:36:49.606434438+00:00,A0013,9,8,43.2549436,-7.3449238,POINT (-7.3449238 43.2549436)
2023-04-24 10:56:39.373010657+00:00,A0013,8,10,43.2549786,-7.3449443,POINT (-7.3449443 43.2549786)
2023-04-24 11:13:41.377233957+00:00,A0013,14,8,43.2547607,-7.3446231,POINT (-7.3446231 43.2547607)
2023-04-24 13:05:00.106533178+00:00,A0013,12,7,43.2547536,-7.3448669,POINT (-7.3448669 43.2547536)
2023-04-24 13:20:15.357811166+00:00,A0013,14,8,43.2546508,-7.3445227,POINT (-7.3445227 43.2546508)
2023-04-24 13:35:52.606491433+00:00,A0013,7,10,43.2547426,-7.3451004,POINT (-7.3451004 43.2547426)
2023-04-24 14:07:02.356538280+00:00,A0013,9,8,43.2548396,-7.3452312,POINT (-7.3452312 43.2548396)
2023-04-24 17:30:28.111163837+00:00,A0013,13,5,43.2512857,-7.3382917,POINT (-7.3382917 43.2512857)
2023-04-24 18:08:00.606532564+00:00,A0013,5,7,43.2511362,-7.3384631,POINT (-7.3384631 43.2511362)
2023-04-24 18:57:31.356535099+00:00,A0013,6,7,43.2533598,-7.342676,POINT (-7.342676 43.2533598)
2023-04-24 19:06:11.376266123+00:00,A0013,8,7,43.2540302,-7.3442976,POINT (-7.3442976 43.2540302)
2023-04-24 19:32:47.356846823+00:00,A0013,5,7,43.2550451,-7.3447562,POINT (-7.3447562 43.2550451)
2023-04-24 19:56:33.356398029+00:00,A0013,6,6,43.2549229,-7.3452983,POINT (-7.3452983 43.2549229)
2023-04-24 20:04:49.606395701+00:00,A0013,3,8,43.254928,-7.3453914,POINT (-7.3453914 43.254928)
2023-04-24 20:20:08.361718533+00:00,A0013,6,8,43.2549733,-7.3450844,POINT (-7.3450844 43.2549733)
2023-04-24 22:55:05.856255620+00:00,A0013,3,9,43.254708,-7.3446315,POINT (-7.3446315 43.254708)
2023-04-24 23:07:21.606392448+00:00,A0013,10,8,43.254787,-7.3448057,POINT (-7.3448057 43.254787)
2023-04-24 23:33:01.606387108+00:00,A0013,7,9,43.2550062,-7.3453055,POINT (-7.3453055 43.2550062)
2023-04-25 06:55:29.106472501+00:00,A0013,13,5,43.252848,-7.3452899,POINT (-7.3452899 43.252848)
2023-04-25 07:06:48.121133273+00:00,A0013,4,7,43.2534294,-7.3407809,POINT (-7.3407809 43.2534294)
2023-04-25 07:15:15.856430309+00:00,A0013,3,7,43.2512075,-7.3383788,POINT (-7.3383788 43.2512075)
2023-04-25 07:23:42.106512417+00:00,A0013,4,7,43.2512131,-7.3384761,POINT (-7.3384761 43.2512131)
2023-04-25 10:08:26.106991678+00:00,A0013,4,3,43.2526238,-7.3440298,POINT (-7.3440298 43.2526238)
2023-04-25 10:17:42.856521410+00:00,A0013,6,6,43.2550104,-7.3447264,POINT (-7.3447264 43.2550104)
2023-04-25 10:26:36.356568446+00:00,A0013,6,7,43.2552851,-7.3451912,POINT (-7.3451912 43.2552851)
2023-04-25 10:42:13.865994775+00:00,A0013,8,7,43.2552654,-7.3448508,POINT (-7.3448508 43.2552654)
2023-04-25 10:58:03.856375845+00:00,A0013,8,7,43.2546802,-7.3448199,POINT (-7.3448199 43.2546802)
2023-04-25 11:14:13.857262001+00:00,A0013,5,7,43.2550821,-7.3451021,POINT (-7.3451021 43.2550821)
2023-04-25 11:29:52.871615768+00:00,A0013,3,8,43.2552216,-7.3455409,POINT (-7.3455409 43.2552216)
2023-04-25 11:45:28.083255246+00:00,A0013,5,8,43.255142,-7.3449407,POINT (-7.3449407 43.255142)
2023-04-25 13:52:11.694624757+00:00,A0013,15,7,43.254815,-7.3446968,POINT (-7.3446968 43.254815)
2023-04-25 14:20:23.931209855+00:00,A0013,6,7,43.2550005,-7.3450174,POINT (-7.3450174 43.2550005)
2023-04-25 14:36:03.867121154+00:00,A0013,6,8,43.254909,-7.345199,POINT (-7.345199 43.254909)
2023-04-25 14:51:15.974777517+00:00,A0013,10,8,43.2547212,-7.3450158,POINT (-7.3450158 43.2547212)
2023-04-25 15:07:07.193561411+00:00,A0013,4,7,43.2550228,-7.3454438,POINT (-7.3454438 43.2550228)
2023-04-25 16:57:59.169374520+00:00,A0013,7,7,43.2549778,-7.3453928,POINT (-7.3453928 43.2549778)
2023-04-25 17:27:21.905371137+00:00,A0013,4,7,43.2530603,-7.3436525,POINT (-7.3436525 43.2530603)
2023-04-25 17:45:43.966120547+00:00,A0013,5,7,43.2512682,-7.3382366,POINT (-7.3382366 43.2512682)
2023-04-25 18:03:37.852931452+00:00,A0013,4,7,43.2511116,-7.3383948,POINT (-7.3383948 43.2511116)
2023-04-25 18:37:00.406449170+00:00,A0013,12,6,43.2512707,-7.3385177,POINT (-7.3385177 43.2512707)
2023-04-25 19:28:40.841536019+00:00,A0013,10,5,43.2531498,-7.3430792,POINT (-7.3430792 43.2531498)
2023-04-25 19:38:12.886135693+00:00,A0013,6,7,43.2535844,-7.3444511,POINT (-7.3444511 43.2535844)
2023-04-25 19:50:24.196019981+00:00,A0013,5,7,43.2553903,-7.344875,POINT (-7.344875 43.2553903)
2023-04-25 20:05:35.832373912+00:00,A0013,4,9,43.255381,-7.3449301,POINT (-7.3449301 43.255381)
2023-04-25 20:21:05.095810343+00:00,A0013,6,10,43.2553369,-7.3447223,POINT (-7.3447223 43.2553369)
2023-04-25 20:36:17.023229154+00:00,A0013,6,9,43.2554462,-7.3448601,POINT (-7.3448601 43.2554462)
2023-04-25 20:59:55.813767222+00:00,A0013,6,8,43.2553738,-7.3449233,POINT (-7.3449233 43.2553738)
2023-04-20 00:12:44.574423486+00:00,A0114,13,6,43.2514649,-7.3369963,POINT (-7.3369963 43.2514649)
2023-04-20 00:28:22.824421287+00:00,A0114,5,11,43.2514996,-7.3369796,POINT (-7.3369796 43.2514996)
2023-04-20 00:43:30.574316485+00:00,A0114,9,10,43.2514013,-7.3371414,POINT (-7.3371414 43.2514013)
2023-04-20 00:58:46.574298960+00:00,A0114,8,10,43.2513645,-7.3371128,POINT (-7.3371128 43.2513645)
2023-04-20 01:14:05.574484949+00:00,A0114,11,9,43.251403,-7.3370411,POINT (-7.3370411 43.251403)
2023-04-20 01:37:05.074767614+00:00,A0114,9,10,43.2512557,-7.3365862,POINT (-7.3365862 43.2512557)
2023-04-20 06:35:58.324469539+00:00,A0114,36,3,43.2512579,-7.3385296,POINT (-7.3385296 43.2512579)
2023-04-20 07:50:05.324586645+00:00,A0114,5,7,43.2512244,-7.3384237,POINT (-7.3384237 43.2512244)
2023-04-20 09:15:11.574880524+00:00,A0114,5,7,43.251566,-7.3366084,POINT (-7.3366084 43.251566)
2023-04-20 09:30:36.824412955+00:00,A0114,5,9,43.2514946,-7.3367489,POINT (-7.3367489 43.2514946)
2023-04-20 09:45:53.574368051+00:00,A0114,8,8,43.2516634,-7.3368522,POINT (-7.3368522 43.2516634)
2023-04-20 10:01:33.574360048+00:00,A0114,7,7,43.2516158,-7.3365849,POINT (-7.3365849 43.2516158)
2023-04-20 10:17:06.324494357+00:00,A0114,5,10,43.2515112,-7.3368754,POINT (-7.3368754 43.2515112)
2023-04-20 10:32:19.574358721+00:00,A0114,13,8,43.2515683,-7.3367488,POINT (-7.3367488 43.2515683)
2023-04-20 10:47:29.324322980+00:00,A0114,20,8,43.2515501,-7.3362548,POINT (-7.3362548 43.2515501)
2023-04-20 11:02:53.347339066+00:00,A0114,16,8,43.2514824,-7.3370602,POINT (-7.3370602 43.2514824)
2023-04-20 11:18:00.574367992+00:00,A0114,16,8,43.2515826,-7.3370344,POINT (-7.3370344 43.2515826)
2023-04-20 11:37:16.574371398+00:00,A0114,15,8,43.2514542,-7.3368047,POINT (-7.3368047 43.2514542)
2023-04-20 11:52:53.824727347+00:00,A0114,9,8,43.2518289,-7.3369144,POINT (-7.3369144 43.2518289)
2023-04-20 12:08:22.824401824+00:00,A0114,10,8,43.2516715,-7.3366315,POINT (-7.3366315 43.2516715)
2023-04-20 12:24:39.574358378+00:00,A0114,8,7,43.2514164,-7.3368491,POINT (-7.3368491 43.2514164)
2023-04-20 12:50:27.574723928+00:00,A0114,7,7,43.2516378,-7.3369281,POINT (-7.3369281 43.2516378)
2023-04-20 13:15:36.824279079+00:00,A0114,9,9,43.2515016,-7.3369935,POINT (-7.3369935 43.2515016)
2023-04-20 13:30:48.824365287+00:00,A0114,18,9,43.2514114,-7.3370511,POINT (-7.3370511 43.2514114)
2023-04-20 14:00:03.824501478+00:00,A0114,30,8,43.2515653,-7.3368376,POINT (-7.3368376 43.2515653)
2023-04-20 14:15:12.824707519+00:00,A0114,28,8,43.2513785,-7.3370489,POINT (-7.3370489 43.2513785)
2023-04-20 15:08:21.324403938+00:00,A0114,4,8,43.251396,-7.3367307,POINT (-7.3367307 43.251396)
2023-04-20 15:23:59.574249346+00:00,A0114,5,7,43.2517678,-7.3370163,POINT (-7.3370163 43.2517678)
2023-04-20 15:39:35.324600236+00:00,A0114,7,7,43.2517384,-7.3365585,POINT (-7.3365585 43.2517384)
2023-04-20 15:55:06.324628295+00:00,A0114,5,9,43.251551,-7.3369431,POINT (-7.3369431 43.251551)
2023-04-20 16:10:19.574404776+00:00,A0114,12,8,43.2514333,-7.3369694,POINT (-7.3369694 43.2514333)
2023-04-20 16:25:31.106836894+00:00,A0114,13,8,43.2512042,-7.337029,POINT (-7.337029 43.2512042)
2023-04-20 16:40:52.356320224+00:00,A0114,12,8,43.2511486,-7.3369097,POINT (-7.3369097 43.2511486)
2023-04-20 16:56:37.356808363+00:00,A0114,6,8,43.2511311,-7.3368707,POINT (-7.3368707 43.2511311)
2023-04-20 17:39:29.356443803+00:00,A0114,6,7,43.2512417,-7.338499,POINT (-7.338499 43.2512417)
2023-04-20 18:47:34.365325810+00:00,A0114,4,6,43.2512721,-7.3386258,POINT (-7.3386258 43.2512721)
2023-04-20 19:25:35.606291423+00:00,A0114,6,9,43.2512798,-7.3369655,POINT (-7.3369655 43.2512798)
2023-04-20 19:51:38.356417792+00:00,A0114,4,8,43.2519161,-7.3366278,POINT (-7.3366278 43.2519161)
2023-04-20 20:06:48.606733760+00:00,A0114,10,8,43.2519322,-7.3364811,POINT (-7.3364811 43.2519322)
2023-04-20 20:22:12.606478603+00:00,A0114,9,8,43.2520116,-7.336598,POINT (-7.336598 43.2520116)
2023-04-20 20:37:51.625492816+00:00,A0114,3,7,43.251863,-7.3364757,POINT (-7.3364757 43.251863)
2023-04-20 20:53:23.606395989+00:00,A0114,3,8,43.2517816,-7.3367113,POINT (-7.3367113 43.2517816)
2023-04-20 21:54:05.363381079+00:00,A0114,8,7,43.2518089,-7.33666,POINT (-7.33666 43.2518089)
2023-04-20 22:16:06.606358523+00:00,A0114,3,10,43.2517955,-7.3367536,POINT (-7.3367536 43.2517955)
2023-04-21 01:43:23.858070758+00:00,A0114,7,10,43.2519922,-7.3367868,POINT (-7.3367868 43.2519922)
2023-04-21 01:58:47.856353660+00:00,A0114,23,10,43.2521002,-7.3366952,POINT (-7.3366952 43.2521002)
2023-04-21 02:14:02.356509114+00:00,A0114,7,8,43.2518938,-7.336463,POINT (-7.336463 43.2518938)
2023-04-21 02:21:48.606420310+00:00,A0114,8,8,43.2520966,-7.3362411,POINT (-7.3362411 43.2520966)
2023-04-21 06:03:37.106936834+00:00,A0114,2,9,43.2516932,-7.3370121,POINT (-7.3370121 43.2516932)
